station,riviere,b,f,DMEAN,CA_RHT,S_RHT,FR50,DMEAN_H50,L50_H50,Perm.,Ero.,x,y,Source,Q50,ID_RHT,ID_TGH,Q1,Q2,L1,L2,H1,H2,S_CARHYCE,DMEAN/H50,Lqb/Hqb,Ratio L,%RIFFLES,H50/sd profil,W_CARHYCE,Tclasse,sd profil,W50/WQb,Wspe,PatternAerial,Pattern_RMC
Sorgue_2,Sorgue du Trentin,0.107484802,0.336354929,0.034120495,106,1.6,0.16133038,0.040764404,10.07775769,3.081603333,2.132389915,810453.2208,1887364.95,ESTIMHAB,3.264,17712,K329,0.291,3.572,6.53,8.55,0.37,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Verison_1,Verison,0.331377777,0.167570988,0.13050421,290,23.7,0.646755065,0.383806741,30.50458445,3.402832245,4.444296172,836903.2207,2010371.243,ESTIMHAB,4.166,11228,,0.188,0.712,5.12,7.96,0.16,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Riou_tort_1,Riou Tort,0.219578915,0.295150051,0.314472727,51,42.5,0.194973465,1.092555976,21.2209218,1.226188749,5,585581.25,2012033.25,ESTIMHAB,0.576,105454,,0.06,0.25,3.94,5.39,0.147,0.224,NA,NA,NA,0.737177723,NA,NA,NA,NA,NA,0.737177723,11420.96747,0,NA
Riou_tort_2,Riou Tort,0.29848908,0.104912699,0.514999371,51,42.5,0.095934269,1.185765272,15.42035169,1.226188749,5,585092.8533,2010392.853,ESTIMHAB,0.576,105454,,0.06,0.25,3.86,5.91,0.291,0.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Eyrieux_1,Eyrieux,0.171908104,0.296710433,0.448643376,485,11.8,0.150198014,0.627923156,21.64091441,1.160355487,4.994798658,776632.0854,1985936.085,ESTIMHAB,4.393,12185,K6611,0.579,1.43,11.1875,13.06875,0.39,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Gardon_1,Gardon,0.052644793,0.180594934,0.113886955,1875,0.3,0.062349145,0.10092929,39.89044143,2.492680684,3.374035335,778129.2546,1885688.915,ESTIMHAB,10.536,17864,K286,4.103,34.717,39.08,43.73,0.85,1.25,NA,NA,NA,0.464940788,NA,NA,NA,NA,NA,0.464940788,15366.20196,0,0
Gardon_2,Gardon d ales,0.19091094,0.155488638,0.036133855,418,3,0.119211352,0.076920811,52.87636358,2.164024578,3.004384172,742103.2196,1897679.051,ESTIMHAB,2.986,16970,K562,1.018,8.168,21.14,31.46,0.34,0.47,NA,NA,NA,0.246475316,NA,NA,NA,NA,NA,0.246475316,5586.552178,0,0
Gardon_3,Gardon de St Germain,0.07853487,0.149053269,0.087698313,27,22.9,0.132590275,0.404107944,26.23113599,2,3,718194.3001,1914123.87,ESTIMHAB,0.239,15829,,0.056,0.29,5.15,5.86,0.18,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Gardon_4,Gardon de Ste Croix,0.019368668,0.19548585,0.074945455,40,14.7,0.073108958,0.229153538,30.5556718,1.851883449,3.182963644,709786.5548,1911298.284,ESTIMHAB,0.428,16103,,0.091,0.175,8.63,8.74,0.22,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Renaison_1,Renaison,0.176386651,0.36917879,0.14677436,57,16.7,0.289897705,0.743535083,25.25453637,1,4.30854522,719328.1862,2117211.626,ESTIMHAB,0.397,229245,,0.292,0.824,4.761,5.717,0.18,0.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Cotatay_1,Cotatay,0.217397297,0.311597681,0.13971137,19,48.4,0.235630915,0.920527221,17.96769635,1.07912207,4.84175586,760327.5763,2044312.361,ESTIMHAB,0.119,232693,,0.042,0.325,2.333,3.64,0.111,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Echapre_1,Echapre,0.17471531,0.382486313,0.056187803,20,37.7,0.350827423,0.572962413,29.61476176,1.179717587,4.640564827,754458.4688,2043431.469,ESTIMHAB,0.098,232670,,0.0063,0.315,1.925,3.813,0.043,0.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Furan_1,Furan,0.102627506,0.235556956,0.126106013,31,34,0.140087195,0.534828802,21.44362752,1.012006579,4.975986842,765817.033,2044540.875,ESTIMHAB,0.254,232619,,0.035,0.653,3.757,5.073,0.13,0.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Ondenon_1,Ondenon,0.348414976,0.287215137,0.081177216,13,59.1,0.20452812,0.667293982,24.49656145,1.54741209,3.90517582,760014.7108,2046375.227,ESTIMHAB,0.081,232635,,0.0085,0.1203,1.256,3.162,0.064,0.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Semene_1,Semene,0.14575494,0.405647097,0.077197065,37,14.2,0.252667002,0.502477369,38.51725886,1,5,761883.325,2038640.875,ESTIMHAB,0.282,232848,,0.238,0.914,5.769,7.019,0.146,0.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Verut_1,Verut,0.184093534,0.782507452,0.125465411,5,35.1,0.058989466,0.804169388,9.006785548,1,4.593442623,755703.8678,2069469.722,ESTIMHAB,0.016,232048,,0.0093,0.0174,1.268,1.423,0.098,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Boen_1,Boen,0.06555014,0.445657658,0.009993816,13,38.6,0.155999028,0.033996218,6.464775486,1.061935241,3.006400602,715739.227,2112057.118,ESTIMHAB,0.148,229597,,0.0125,0.0743,1.525,1.714,0.108,0.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Gantet_1,Gantet,0.128682893,0.302277462,0.088244688,7,46.6,0.12705078,0.920790709,17.67661272,1.48813803,4.02372394,754229.869,2098840.75,ESTIMHAB,0.02,230407,,0.0067,0.1628,1.438,2.168,0.069,0.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Dorlay_1,Dorlay,0.099281311,0.245092543,0.398206781,25,37.1,0.112888012,1.528978537,16.74955895,1,4.957778435,775629.5249,2051991.253,ESTIMHAB,0.205,9554,,0.0467,0.5028,3.495,4.425,0.167,0.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Gier_1,Gier,0.137975643,0.330699703,0.116935296,53,21.6,0.207090272,0.478988911,23.66430924,1.049510181,4.900979639,770103.2196,2051318.92,ESTIMHAB,0.452,9439,J837,0.1355,2.0432,4.823,7.013,0.17,0.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Couzon_1,Couzon,0.094260453,0.296603432,0.135801241,34,21.6,0.146108519,0.548860035,16.86368559,1.015786012,4.968427976,779295.6205,2058207.349,ESTIMHAB,0.235,9159,,0.061,1.435,3.409,4.591,0.165,0.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Mare_4,Mare,0.220820541,0.255147699,0.458372654,99,8.9,0.131412184,1.527116905,18.50766673,1.019400692,4.940069151,741778.0545,2056669.867,ESTIMHAB,0.376,232353,,0.1462,0.887,4.822,7.18,0.226,0.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Vizezy_1,Vizezy,0.124503048,0.350852975,0.157311,54,15.1,0.187217746,0.775291812,25.10420054,1.225463559,4.569283569,730394.9689,2069894.969,ESTIMHAB,0.273,232044,,0.0955,0.891,4.352,5.747,0.148,0.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Curaize_1,Curaize,0.139346951,0.159159746,0.026253277,62,4.3,0.070810791,0.09109809,19.61923878,1.061322116,4.387851045,739249.7689,2066341.581,ESTIMHAB,0.194,232110,,0.0468,1.247,4.569,7.219,0.188,0.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Andrable_1,Andrable,0.120206849,0.145482665,0.106479729,11,35.3,0.105978096,0.639963013,17.60812698,1,5,728734.3393,2052905.598,ESTIMHAB,0.066,232460,,0.0408,0.2119,2.726,3.323,0.144,0.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Janet_1,Janet,0.223106991,0.391673152,0.047187887,11,89.4,0.364228606,0.375363854,11.26363939,1,3.960779653,719282.8102,2112907.002,ESTIMHAB,0.072,229373,,0.0019,0.0147,0.707,1.116,0.035,0.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Garon_3,Garon,0.200699928,0.42815495,0.043362773,6,124.8,0.412683705,0.465848262,11.99915363,1,3.434404865,716657.7982,2113263.227,ESTIMHAB,0.041,229371,,0.0021,0.0106,0.659,0.912,0.031,0.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Prolanges_1,Prolanges,0.198785417,0.105016068,0.159868462,4,119.6,0.178332851,2.047716349,13.6661127,1,5,728846.2096,2059206.064,ESTIMHAB,0.013,232328,,0.003,0.0141,0.794,1.08,0.068,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Semene_2,Semene,0.088442355,0.277633408,0.255455792,120,10.8,0.105306219,0.677339855,29.98833875,1,5,751301.6588,2034143.471,ESTIMHAB,0.864,232983,,0.5,3.2921,10.42,12.31,0.32,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Malgoutte_1,Petite Malgoutte,0.202008588,0.521926614,0.031243043,9,41,0.307633879,0.179527981,6.160836044,1,5,713699.0625,2123779.804,ESTIMHAB,0.075,228790,,4.00E-04,0.0158,0.404,0.849,0.016,0.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Malgoutte_2,Malgoutte,0.131362928,0.284087182,0.02959141,9,41,0.233296199,0.173955552,8.600044209,1,5,712646.8086,2124590.75,ESTIMHAB,0.075,228790,,0.0014,0.084,0.869,1.488,0.055,0.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Toird_1,Toird,0.143970139,0.269366846,0.102096168,8,68.7,0.299491177,0.868373949,7.197386124,1,5,716099.0625,2124293.595,ESTIMHAB,0.032,228670,,0.0014,0.0113,0.536,0.724,0.049,0.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Teyssonne_1,Teyssonne,0.137615176,0.25806754,0.054550596,8,68.7,0.22582108,0.461297822,9.408182965,1,5,715749.0625,2125500.494,ESTIMHAB,0.032,228670,,0.0046,0.0355,0.853,1.13,0.072,0.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Tery_1,Tery,0.142066337,0.371804627,0.143739435,21,41.1,0.197413602,1.007914355,21.89984316,1,3.535345912,777803.2204,2039328,ESTIMHAB,0.104,10094,,0.0804,0.551,3.005,3.95,0.132,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Riotet_1,Riotet,0.071858151,0.240130499,0.323909468,28,43.1,0.109730088,1.801275034,23.7655986,1,4.931482783,773867.6615,2037229.39,ESTIMHAB,0.112,10070,,0.3536,0.768,5.077,5.368,0.254,0.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Bes_1,Bes,0.187682889,0.264950731,0.306166964,126,17.3,0.331192955,0.974805877,26.53985752,1.693675631,3.014571582,913832.6988,1925594.426,ESTIMHAB,1.522,15122,F2187,0.92,2.45,7.73,9.29,0.27,0.35,NA,NA,NA,0.299078347,NA,NA,NA,NA,NA,0.299078347,2809.73871,0,0
Claree_1,Claree,0.150136561,0.457296042,0.106624255,197,10.2,0.266153217,0.223297394,31.72680858,1.999768071,3.001005025,942803.22,2001586.487,ESTIMHAB,4.167,11398,F4693,1.78,3.68,11.11,12.39,0.33,0.46,NA,NA,NA,0.704809064,NA,NA,NA,NA,NA,0.704809064,8186.55907,0,0
Rebenty_1,Rebenty,0.159603139,0.190481208,0.241111946,73,16.6,0.403481844,0.95493173,21.93504123,1.981654903,3.47277937,575553.2198,1757248.159,ESTIMHAB,0.888,24225,I2099,0.22,0.75,4.44,5.4,0.19,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Senouire_1,Senouire,0.07534723,0.356378311,0.119960095,93,18.2,0.15362105,0.423547968,26.19157083,1.005851515,5,703485.5831,2028940.875,ESTIMHAB,0.538,233096,,0.31,2.57,6.83,8.01,0.24,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Tech_4,Tech,0.182748873,0.210718901,0.237404337,10,153.4,0.108840812,1.127682029,17.45436772,1,5,603956.3401,1711918.068,ESTIMHAB,0.121,25755,,0.12,0.47,3.67,4.71,0.21,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Truyere_1,Truyere,0.015519824,0.150557615,0.068879165,11,31.5,0.106729079,0.221516256,9.765392972,1,5,694247.0242,1969547.024,ESTIMHAB,0.176,108575,,0.11,0.34,2.83,2.88,0.27,0.32,NA,NA,NA,1.085511624,NA,NA,NA,NA,NA,1.085511624,6229.35,0,NA
Azergues_1,Azergues,0.162193729,0.118372984,0.058042034,166,8.3,0.337339295,0.214806684,34.23986309,1.014298303,4.971403394,767553.22,2112914.948,ESTIMHAB,1.373,7063,M489,0.36,1.06,7.47,8.9,0.22,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Azergues_2,Azergues,0.219923124,0.170813606,0.114306112,193,5.7,0.297023254,0.40578877,38.79672453,1.034272238,4.931455525,768903.2206,2109014.95,ESTIMHAB,1.52,7246,M422,0.398,1.32,8.22,10.7,0.22,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Verison_2,Verison,0.165127739,0.331101853,0.197243324,290,23.7,0.272327476,0.32513046,17.03851197,3.402832245,4.444296172,836853.2208,2010627.267,ESTIMHAB,4.166,11228,G1368,0.079,0.357,5.576,7.153,0.176,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Verison_3,Verison,0.145400295,0.138906119,0.206494956,290,23.7,0.40497859,0.446831815,22.62243233,3.402832245,4.444296172,839953.2211,2008291.169,ESTIMHAB,4.166,11228,G1271,0.0227,0.304,4.843,7.0625,0.1468,0.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Renaison_2,Renaison,0.055200514,0.25403886,0.075886697,69,9.8,0.213242379,0.331803533,27.83128895,1.120388778,4.020543406,725758.1371,2116931.675,ESTIMHAB,0.465,229253,,0.12,0.35,5.75,6.1,0.16,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Renaison_3,Renaison,0.073674603,0.407860328,0.213067537,57,16.7,0.190126876,0.868279281,22.34950313,1,4.30854522,719115,2117290.75,ESTIMHAB,0.397,229245,,0.079,0.32,4.79,5.31,0.13,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Adour_1,Adour,0.308753404,0.208770873,0.204605842,161,27.7,0.368899674,0.466168598,25.19970141,1.500210585,3.479682406,426171.3387,1779500.154,ESTIMHAB,3.716,122250,,0.719,1.703,7.54,9.84,0.29,0.3472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Adour_3,Adour,0.114780942,0.475975146,0.099541698,55,15.6,0.467812712,0.445188466,33.54646426,1.729099071,3.031690297,431295.5268,1773625.077,ESTIMHAB,1.162,122559,,0.712,2.58,6.97,8.08,0.193,0.3562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Adour_5,Adour,0.27967833,0.22791673,0.218621029,74,40.3,0.224314717,0.569497086,24.33377912,1.694365869,2.818130387,428029.7554,1778290.308,ESTIMHAB,1.561,122341,,0.175,0.588,5.75,8.07,0.2172,0.2863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Chapeauroux_1,Chapeauroux,0.047696856,0.171778744,0.119742198,133,12.6,0.12380372,0.252828152,16.87324792,1.136513421,4.790897801,708534.4211,1964876.234,ESTIMHAB,1.01,234202,,0.21,0.768,7.21,7.67,0.3491,0.4362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Doux_2,Doux,0.144075978,0.296658855,0.161656642,131,11,0.181219461,0.567083361,38.04815754,1.000211644,5,770009.8051,2005421.534,ESTIMHAB,0.937,11361,J137,0.113,2.045,7.9,11.99,0.151,0.3565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Gave_1,Gave Azun,0.142288777,0.353506382,0.293340225,113,49.8,0.265401614,0.547160768,19.78435337,1.485675797,3.440951953,396830.3186,1778482.25,ESTIMHAB,3.461,122332,,0.47,1.2,7.92,9.05,0.28,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Gave_2,Gave Azun,0.161493511,0.342816933,0.062614852,107,31.5,0.242747326,0.126993207,25.35693457,1.494913974,3.534658139,393631.75,1777232.25,ESTIMHAB,3.291,122343,,0.675,3.016,9.69,12.34,0.2875,0.4803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Gavarnie_1,Gavarnie,0.093817074,0.622251127,0.062455317,199,14.7,0.290684608,0.122217984,41.3395599,1.859054145,3.305692087,409532.25,1758245.549,ESTIMHAB,7.026,123225,,3.719,6.71,19.85,20.98,0.3491,0.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Mignonne_1,Mignonne,0.050585953,0.289568193,0.104672296,79,3.7,0.119544224,0.213527753,17.16006952,1.999704899,3.000590203,114884.1561,2396440.75,ESTIMHAB,1.081,201650,,0.212,2.097,6.59,7.4,0.3005,0.5835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Oueil_1,Oueil,0.08524181,0.214665863,0.106994434,20,36.6,0.246633884,0.41960153,15.69226092,2,3,451039.25,1762625.25,ESTIMHAB,0.398,123047,,0.083,0.347,3.47,3.92,0.18,0.2447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Oueil_2,Oueil,0.130136318,0.27865521,0.159032322,25,46.7,0.205125862,0.544175861,16.61983392,1.980285108,2.960570215,452849.1945,1761282.25,ESTIMHAB,0.493,123129,,0.134,0.495,4.1,4.86,0.2033,0.2926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Oueil_3,Oueil,0.179938673,0.331101521,0.221109917,39,76.8,0.252240913,0.684702947,16.59609542,1.783792482,2.567584964,453439.6446,1759589.645,ESTIMHAB,0.777,123164,,0.29,0.768,4.49,5.35,0.2331,0.3218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Roizonne_1,Roizonne,0.170770901,0.382181223,0.245862378,99,38.6,0.388670134,0.638922276,22.67003394,1.842458152,3.178920501,877984.3032,1996646.032,ESTIMHAB,2.535,11701,G813,0.41,1.52,6.46,8.08,0.2,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Taute_1,Taute,0.058033711,0.196396996,0.278249624,26,6.2,0.064210967,0.660280017,10.6533737,1,5,327142,2466204.179,ESTIMHAB,0.247,305809,,0.073,0.911,3.74,4.33,0.2922,0.4797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Trieux_1,Trieux,0.175896687,0.3235961,0.268610029,94,11.8,0.219284816,0.764526717,19.04342152,1.000265456,4.999469088,198966.8991,2398072.882,ESTIMHAB,0.957,201517,,0.123,2.021,4.92,8.05,0.1897,0.4693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Asse_1,Asse de Clumanc,0.230360189,0.42793738,0.091187003,116,11.7,0.5730218,0.553958902,42.67445192,2.061128385,3.162260222,925351.1361,1893312.864,ESTIMHAB,0.842,17162,F1395,0.294,4.084,6,11,0.12,0.37,NA,NA,NA,0.219995996,NA,NA,NA,NA,NA,0.219995996,2407.435313,1,0
Asse_2,Asse de Moriez,0.333596927,0.193348038,0.055444238,59,16.1,0.324181205,0.276012256,23.03551376,2.054812663,3.096765925,925353.2196,1892386.875,ESTIMHAB,0.423,17425,,0.16,1.819,4,9,0.15,0.24,NA,NA,NA,0.226173605,NA,NA,NA,NA,NA,0.226173605,1974.441951,0,NA
Asse_3,Asse de Blieux,0.15588913,0.369951152,0.060243451,126,9.6,0.418862492,0.303353199,43.5436247,2.018222363,3.120745759,924639.8112,1890878.357,ESTIMHAB,1.004,17453,F1367,0.245,4.45,7,11,0.13,0.38,NA,NA,NA,0.099684712,NA,NA,NA,NA,NA,0.099684712,947.0596552,1,0
Asse_4,Asse,0.110854699,0.169529741,0.172982945,379,12.4,0.287534869,0.328749564,13.4128331,1.998212601,3.113915148,914377.8,1897714.95,ESTIMHAB,2.426,16998,F1473,0.821,11,6,8,0.38,0.59,NA,NA,NA,0.212414313,NA,NA,NA,NA,NA,0.212414313,7965.837838,1,NA
Asse_5,Asse,0.308617056,0.437933804,0.11144094,404,7.7,0.568506123,0.418813725,40.01086956,2.019342119,3.123359041,910987.0727,1897098.803,ESTIMHAB,2.602,17063,F1343,0.848,11.274,9,20,0.19,0.59,NA,NA,NA,0.082084583,NA,NA,NA,NA,NA,0.082084583,2205.061615,1,0
Asse_6,Asse,0.25550238,0.41620688,0.049823803,416,1.4,0.661210661,0.244405382,69.224951,2.021042383,3.135054718,909853.2204,1894791.078,ESTIMHAB,2.69,17161,F1343,0.77,11.413,11.7,23.3,0.14,0.43,NA,NA,NA,0.115970659,NA,NA,NA,NA,NA,0.115970659,2430.950164,1,0
Asse_9,Asse,0.411959918,0.092417685,0.034062253,541,7.4,0.470104358,0.078741965,20.10859772,2.019206114,3.183480866,906829.696,1889641.426,ESTIMHAB,3.644,17569,F1310,1.48,15.499,7.6,20,0.33,0.41,NA,NA,NA,0.04586712,NA,NA,NA,NA,NA,0.04586712,2006.971105,1,1
Asse_12,Asse,0.498650809,0.134851074,0.058313946,615,5.2,0.583562905,0.181973692,37.17623079,2.042294075,3.205161283,896929.1835,1884540.912,ESTIMHAB,3.95,17935,F1147,1.228,14.29,10,34,0.2256,0.3141,NA,NA,NA,0.063860583,NA,NA,NA,NA,NA,0.063860583,2315.999358,1,1
Asse_14,Asse,0.488248252,0.217055956,0.044275403,660,6.4,0.586620407,0.132985106,35.23828511,2.067576848,3.182012128,890085.0336,1882546.764,ESTIMHAB,4.141,18086,F966,1.426,13.531,10,30,0.2417,0.3939,NA,NA,NA,0.059684542,NA,NA,NA,NA,NA,0.059684542,2324.223046,1,1
Estoublaisse_1,Estoublaisse,0.160769827,0.399140069,0.092438267,72,15.9,0.49384716,0.571555609,36.56845759,1.99945136,3.064465247,909793.9247,1889555.652,ESTIMHAB,0.595,17577,,0.194,1.573,5,7,0.1155,0.2663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Estoublaisse_2,Estoublaisse,0.13869576,0.311625918,0.054433221,86,14.5,0.402526891,0.323023163,46.95088332,1.98757764,3.146451576,907848.4029,1889814.95,ESTIMHAB,0.69,17583,F1340,0.743,1.737,8,9,0.1723,0.2245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Bietre_1,Bietre,0.054299798,0.405557053,0.007161366,69,0.8,0.195168074,0.028404369,22.96190514,2.954854102,1.096604882,817054.6845,2243063.485,ESTIMHAB,0.448,3037,L90,0.33,0.745,5.53,5.78,0.23,0.32,NA,NA,NA,1.114009289,NA,NA,NA,NA,NA,1.114009289,8283.790385,0,NA
Sans_1,Sans Fond,0.077679549,0.330632188,0.017847762,44,3.1,0.193199339,0.072720092,22.37267199,3.417440142,2.787880579,807181.2848,2250336.885,ESTIMHAB,0.404,2741,,0.185,0.375,5.14,5.43,0.19,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Varaude_1,Varaude,0.09476043,0.421158462,0.00924787,152,1,0.241882518,0.018899375,10.04813631,3.133085448,2.665427216,810811.6242,2245906.545,ESTIMHAB,1.275,2914,L181,0.29,1.37,4.29,4.97,0.26,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Vouge_1,Vouge,0.071808663,0.426774444,0.004041453,57,0,0.123091307,0.011240875,12.51601934,2.74212907,2.99059519,805275.9178,2240764.949,ESTIMHAB,0.374,3133,,0.072,0.342,3.97,4.44,0.18,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Vouge_2,Vouge,0.124326351,0.264737645,0.011540022,327,0.7,0.168323731,0.023107159,24.78357008,2.595260628,2.590378339,817253.2198,2238764.95,ESTIMHAB,2.303,3188,L96,0.42,1.1,9.83,11.08,0.31,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Arre_1,Arre,0.130323158,0.345009313,0.14,178,8.7,0.201524843,0.279260798,23.35285821,1.986844533,4.005889426,706714.3664,1889464.948,ESTIMHAB,2.623,17588,C2533,1.343,6.869,10.59,13.1,0.41,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Herault_1,Herault,0.12856396,0.383677337,0.07,101,12.2,0.18718055,0.196571241,32.93137311,1.668032075,3.664581316,708203.2203,1892298.811,ESTIMHAB,1.461,17230,C2586,0.45,3.682,9.83,12.88,0.25,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Herault_2,Herault,0.055901753,0.257498487,0.12,1188,5,0.082498732,0.105806754,34.6030006,3.036825317,4.344800569,707203.2208,1867414.439,ESTIMHAB,12.248,19079,C1981,1.92,27.5,29.73,34.5,0.65,1.29,NA,NA,NA,0.984871437,NA,NA,NA,NA,NA,0.984871437,33342.7185,0,0
Herault_3,Herault,0.155223471,0.332726736,0.05,1918,2.5,0.060275129,0.032891606,34.23071737,2.880041245,4.252987142,693473.2783,1844635.006,ESTIMHAB,18.412,20661,C1112,3.85,20.5,40.79,52.88,0.9,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Lergue_1,Lergue,0.169525931,0.352315633,0.06,229,4.7,0.195472357,0.132499486,30.66937455,2.675362549,4.564319997,684904.8864,1853614.948,ESTIMHAB,2.591,20124,C1562,1.035,4.106,11.78,14.88,0.32,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Ardeche_2,Ardeche,0.150123441,0.134767635,0.157007313,99,11.2,0.150467826,0.481144781,57.4868884,1.054404139,5,750158.0004,1965564.948,ESTIMHAB,1.648,13069,,0.23,0.99,13.96,17.38,0.23,0.28,NA,NA,NA,0.670673002,NA,NA,NA,NA,NA,0.670673002,9354.886071,0,NA
Auzon_1,Auzon,0.105021703,0.138345833,0.103579404,55,7.2,0.11780706,0.361982656,34.27992248,1.910154422,3.89620964,768598.1546,1953009.883,ESTIMHAB,0.554,13622,,0.01,0.08,5.9,7.34,0.12,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Beaume_1,Beaume,0.081890757,0.273790202,0.150076018,76,18,0.133349265,0.537458241,57.00690294,1.16056357,4.678872861,748303.2201,1948181.18,ESTIMHAB,0.981,13672,K4006,0.16,0.99,13.73,15.94,0.17,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Beaume_2,Beaume,0.144212468,0.06534622,0.220160531,238,1.6,0.196855954,0.625492226,64.23404589,1.7718193,4.075450989,754968,1941305,ESTIMHAB,2.911,14353,K3661,0.47,2.12,17.35,21.56,0.29,0.32,NA,NA,NA,0.551801226,NA,NA,NA,NA,NA,0.551801226,15319.87024,0,NA
